Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,dia,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
115,2022-06-25,13,0.5206106177290966,0.3796923076923077,0.641652123327516,-0.0172691777304087,-0.1129251700680272,0.0894412577012959,1.0397282534601866,0.8358034321372855,1.2546012269938651,0.4423271262936943,0.3524835427887492,0.533695652173913,2.0971259774908897,1.1267123287671232,3.0603174603174605,-0.4423271262936943,-0.533695652173913,-0.3524835427887492,1.0170262905106284,0.6319677635997314,1.5609756097560976,0.279068452884666,0.1949650349650349,0.3733371072742711,81,0.7351044197268264,0.844148586993635,0.8357478526500084,0.8460476306472338,0.8753241913300562,0.927343810706708
116,2022-06-30,13,0.5139338889353402,0.3595706618962433,0.6579984239558707,-0.0100539832373053,-0.10550227158001,0.0924195223260643,1.02511155048368,0.8307984790874525,1.2358916478555304,0.4384029654688732,0.3386060306475531,0.5569807597434633,1.866715539132044,1.0346062052505969,2.654100866021396,-0.4384029654688732,-0.5569807597434633,-0.3386060306475531,0.988775543654155,0.5393369619000494,1.568881685575365,0.2807277019594542,0.177475898334794,0.3686364799181376,86,0.754050853732852,0.8808153076546001,0.8726442935151927,0.8797883498368834,0.9165102438888841,0.9660795314624431
117,2022-07-05,13,0.5490467122598084,0.4136029411764705,0.6667406256933659,0.0406337141828507,-0.0608034744842562,0.1581868640148011,0.926858525959121,0.7268370607028753,1.129479768786127,0.4600700034920753,0.3703396851698425,0.5735232509426058,2.5193101069132395,1.469422423556059,3.516093835242771,-0.4600700034920753,-0.5735232509426058,-0.3703396851698425,1.183560594801636,0.7079646017699115,1.7683658170914542,0.3056079476287541,0.2099436783841522,0.3884642112578179,91,0.7729972877388775,0.9160990440336492,0.9082846736001178,0.9121992371141108,0.9547818598490632,0.9993015966049636
118,2022-07-10,13,0.5313862044153294,0.3875106928999144,0.6818293582493238,0.0255348749598475,-0.0807159743329956,0.1447698744769874,0.9555186654417804,0.7470760233918129,1.175606171932403,0.4562637320803256,0.3592576226248343,0.5789473684210527,1.6978973441663647,1.0457209847596718,2.3824006488240066,-0.4562637320803256,-0.5789473684210527,-0.3592576226248343,1.0080096665210971,0.5867933966983492,1.6260667183863462,0.2831470522508122,0.1913430420711974,0.3815318539727989,96,0.791943721744903,0.9499997961307822,0.9426591977532005,0.9433438333094095,0.9900826898349028,1.027379190975517
122,2022-07-30,13,0.5782482530084729,0.4278394534585824,0.708313539192399,0.1020932786714921,-0.0154823342596268,0.2291915911809947,0.8196781380076534,0.6270856507230256,1.0314516129032258,0.4773793519296804,0.3982202447163515,0.5768471826353869,1.836413939020128,1.1144890998072077,2.567676767676768,-0.4773793519296804,-0.5768471826353869,-0.3982202447163515,1.0101698063003512,0.5958775765146784,1.590029761904762,0.2896529416720956,0.1910055583628095,0.3862651152178873,116,0.8677294577690053,1.071772961700154,1.067302832015448,1.0563312782463758,1.1020385906512538,1.0988452336004135
123,2022-08-04,13,0.5820914436075056,0.4627151051625239,0.6986301369863014,0.0995951791801088,-0.0095981779729949,0.2336448598130841,0.8231754273456129,0.6212121212121212,1.019382391590013,0.4830837586785356,0.4082464884458541,0.5817549284885968,2.349594497836688,1.5800899364242518,3.1806451612903226,-0.4830837586785356,-0.5817549284885968,-0.4082464884458541,1.1675663724331884,0.7424412094064949,1.8502519798416128,0.3065181223594483,0.2217698735804585,0.4051391862955032,121,0.8866758917750308,1.098758792387707,1.0952011492355735,1.0818986858546151,1.123169987036787,1.1096102124026856
124,2022-08-09,13,0.6168393312493072,0.5026269702276708,0.7653014265991717,0.1403320138096525,0.0137875101378751,0.2544146500981033,0.7569296319155675,0.59436913451512,0.9728,0.5061512560583432,0.4191651969429747,0.6268023748939779,1.828745906837796,1.274479568234387,2.580695220360025,-0.5061512560583432,-0.6268023748939779,-0.4191651969429747,1.1402450702716875,0.7040816326530612,1.924483306836248,0.3118079872081283,0.2147990417886611,0.4319259426507112,126,0.9056223257810564,1.124361638793344,1.1217748396143583,1.1064617399829926,1.1418526521144383,1.1188396649525032
126,2022-08-19,13,0.5873770213522058,0.4644870349492672,0.7574370709382151,0.1185683570841959,-0.0063941096686688,0.2868632707774799,0.7955510597086684,0.5541666666666667,1.0128705148205928,0.4993372516126951,0.4239306984298863,0.6271186440677966,1.856583279121564,1.2025495750708215,2.692979392245896,-0.4993372516126951,-0.6271186440677966,-0.4239306984298863,1.076789107519548,0.605057194461168,2.0513447432762835,0.2965797682309171,0.1899536698366252,0.437414030261348,136,0.9435151937931074,1.1714183787588697,1.1709091592415732,1.1526641933104183,1.172658397433656,1.1351710588079644
127,2022-08-19,13,0.5852581081572394,0.4623893805309734,0.7526436781609196,0.1183873418307742,-0.0062256809338521,0.2830696735106024,0.795660665533677,0.5587618048268626,1.0125293657008614,0.4973904881721928,0.4233062330623306,0.62281822051937,1.8850890712149984,1.2252564658286371,2.7523673396462387,-0.4973904881721928,-0.62281822051937,-0.4233062330623306,1.074422217893038,0.6087798579728858,2.0154095701540955,0.2961538787265025,0.1910937117690237,0.4329730972637388,136,0.9435151937931074,1.1714183787588697,1.1709091592415732,1.1526641933104183,1.172658397433656,1.1351710588079644
128,2022-08-24,13,0.5747673931786583,0.4582224587546567,0.7417308563661078,0.0900914815204243,-0.0374029640084686,0.2699710441151422,0.8433481960418949,0.5748390557939914,1.0777126099706744,0.4998050865638946,0.4248159831756046,0.6343537414965986,1.941303670541681,1.3019809466202934,2.8784860557768925,-0.4998050865638946,-0.6343537414965986,-0.4248159831756046,1.1340920680545037,0.6851967520299813,2.058921161825726,0.2945289843357784,0.2056737588652482,0.4248021108179419,141,0.962461627799133,1.1928722723187586,1.1934501981868375,1.1743340920049663,1.1852181163141142,1.1434005517374821
129,2022-09-08,13,0.5991535463032079,0.4388984509466437,0.7783882783882784,0.1379930400672374,0.0069092584062643,0.3190694515197826,0.7617573716477553,0.5162203913491246,0.9862763037511436,0.5273948179966803,0.4546485260770975,0.6555839727195226,1.4229164344313598,0.8839842847238272,2.1057847144803663,-0.5273948179966803,-0.6555839727195226,-0.4546485260770975,1.128754395346929,0.7251344086021505,2.185436071126164,0.3069627472444515,0.2058510638297872,0.4510806414129677,156,1.0193009298172098,1.2489360473069293,1.252851289730259,1.233682165804036,1.2143700371349118,1.1737615853188146
130,2022-09-13,13,0.5799235665478846,0.4209065679925994,0.7601149150107733,0.0868812882354684,-0.0561245391233101,0.2828476705636014,0.8460914973186082,0.559031556039173,1.1189236111111112,0.5063693786787977,0.4323511725796752,0.6363231693745827,1.8483923244177467,1.1247528015820698,2.7007364828453384,-0.5063693786787977,-0.6363231693745827,-0.4323511725796752,1.1381888932965447,0.7043269230769231,2.130984643179765,0.3007265809326264,0.2062947067238912,0.4350599642766011,161,1.0382473638232352,1.2648580037391541,1.2698783279753325,1.2515622002564213,1.222059506530103,1.1868156540497914
131,2022-09-23,13,0.593882314602386,0.4067357512953368,0.7419851243908695,0.0710894176129786,-0.0925423020681011,0.2453245324532453,0.8730449106736056,0.6060070671378092,1.203959484346225,0.5197404558741368,0.4270696452036793,0.615604186489058,2.021861212711742,1.154836336888562,2.7944478464992857,-0.5197404558741368,-0.615604186489058,-0.4270696452036793,1.263787215774817,0.7088989441930618,2.025641025641025,0.3209700212729917,0.2014453477868112,0.4252753015207132,171,1.0761402318352864,1.292552963757856,1.29971364515188,1.284380821355381,1.2358285840256285,1.2182504195550052
132,2022-10-03,13,0.5788027750159911,0.4099810486418193,0.7524920982251398,0.0446302961465579,-0.106241440031305,0.2583798882681564,0.9240928098936236,0.5893451720310766,1.2377408056042032,0.5178926269809908,0.4180432020330368,0.6278229448961157,1.888657182630268,1.098324589609071,2.654135338345865,-0.5178926269809908,-0.6278229448961157,-0.4180432020330368,1.1794357608462076,0.6994856722997795,2.004448398576512,0.3030407687587443,0.1954976303317535,0.4151925078043704,181,1.1140330998473376,1.3147159866488938,1.3238586488997417,1.3131045806787212,1.2488996700864856,1.2565371079749994
133,2022-10-13,13,0.6071479388555949,0.4291312867406923,0.7622080679405521,0.0461579280169695,-0.1121057985757884,0.2415856394913986,0.9226804713310222,0.6108433734939759,1.2525206232813932,0.5486637871372914,0.4498338870431894,0.6427480916030535,1.861615051326145,1.0707301173402868,2.6213946695874406,-0.5486637871372914,-0.6427480916030535,-0.4498338870431894,1.3955482313293044,0.8038585209003215,2.120240480961924,0.3372994960594715,0.225645813881108,0.4440111420612813,191,1.1519259678593885,1.3313470724122674,1.342234978006252,1.3374464223310674,1.2627459412291318,1.300042885368903
135,2022-11-27,13,0.6684949304121598,0.5166557805355977,0.7805774278215223,0.1778304555553774,0.0083005679335954,0.3108134342846049,0.7026893364031301,0.5257701421800948,0.9835355285961872,0.5823489118720562,0.509020618556701,0.6538274012676744,1.6867423140788769,1.113111911431239,2.264059469941823,-0.5823489118720562,-0.6538274012676744,-0.509020618556701,1.4324339054290376,0.8806959403479702,1.9275500476644425,0.3584332412671763,0.2547082432849645,0.432605221097496,236,1.3224438739136186,1.3377292363926057,1.3514400502842618,1.380491893606999,1.3483133290416411,1.455949276042844
136,2022-12-22,13,0.6394302589759887,0.4990048336650554,0.7219538378958669,0.1981469406853388,0.0508610332398878,0.3156794425087108,0.672959208551454,0.5201271186440678,0.9032012195121952,0.5272485192946034,0.4457964601769911,0.5917256396298313,2.606449749162648,1.7627516122728162,3.7328479417530094,-0.5272485192946034,-0.5917256396298313,-0.4457964601769911,1.360771024747379,0.862686567164179,1.8175,0.3447157247806928,0.2469794886203989,0.4161369193154034,261,1.4171760439437464,1.2928704331812886,1.302764049930171,1.341943742953963,1.3833662555737973,1.4023586712651763
137,2022-12-27,13,0.6493946741850012,0.516042780748663,0.75973669775096,0.1623212397739811,0.0011093854004881,0.2877039395145245,0.7251001315300226,0.5531520395550061,0.9977836879432624,0.5576614888517898,0.4930875576036866,0.6318131256952169,1.5956156370070922,1.0556216144801165,2.1115107913669067,-0.5576614888517898,-0.6318131256952169,-0.4930875576036866,1.2086877684162036,0.7862407862407863,1.7196261682242993,0.3239571707252434,0.2430254184748915,0.4115161119915478,266,1.4361224779497719,1.2797497196932774,1.288271357208684,1.3272767270018997,1.3828855141735943,1.3736166486842478
139,2023-01-16,13,0.6586530155624154,0.5183563489390367,0.765704584040747,0.1770596710909882,0.0071610071610071,0.3169877408056042,0.7039728312270543,0.5186170212765957,0.9857798165137616,0.5665315896046839,0.5049767750497678,0.6428943258719417,1.5506068953554162,1.038340666247643,2.0934552729351243,-0.5665315896046839,-0.6428943258719417,-0.5049767750497678,1.2465696295293889,0.8140703517587939,1.906040268456376,0.3307721992489573,0.235595390524968,0.4269230769230769,286,1.511908213973874,1.2134370229220717,1.2141157724344045,1.2409545611762784,1.3288075153173367,1.2099427865041719
140,2023-02-05,13,0.583821260381572,0.4682741116751269,0.686497672012416,0.1738956951771614,0.0367113651351945,0.3045186640471513,0.7078424624861478,0.5331325301204819,0.9291772688719252,0.4921882138807845,0.4324402189570729,0.5606587798654604,2.157137431858609,1.4897202561509943,3.3173212771969487,-0.4921882138807845,-0.5606587798654604,-0.4324402189570729,1.1126894217328676,0.7609970674486803,1.6206322795341097,0.3040172935410409,0.2360683281993839,0.3920080930703085,306,1.5876939499979763,1.1249965776402098,1.1135943181628054,1.1030049181136448,1.1352490068607395,1.0369238006471164
141,2023-02-15,13,0.5674312711399354,0.4397476340694006,0.6779261586802828,0.1445492360787345,0.0170634084685064,0.2816215162736308,0.7519501980890316,0.5605231143552312,0.9664457332228666,0.496757126326223,0.4420221169036334,0.565884044082415,1.6289799895108446,1.083644278606965,2.233357193987115,-0.496757126326223,-0.565884044082415,-0.4420221169036334,0.9912735019190004,0.7058394160583941,1.4675019577133908,0.2785766256541405,0.2094633583381419,0.3667245226878254,316,1.6255868180100272,1.0724784493077826,1.0532504869338504,1.0112819400693913,0.9565637726655964,0.9998349285942254
